UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
134237,3,R,243,Z,0,R,243,Z,0,R,77,R,77,R,46,Z,0,R,46,Z,0,R,20,R,20,R,32,Z,0,R,32,Z,0,R,16,R,16,R,321,R,0,R,321,R,0,R,113,R,113
134291,4,R,221,R,0,R,221,A,,A,,R,112,R,0,R,0,R,0,A,,A,,R,0,R,426,R,2,R,424,A,,A,,R,242,R,647,R,2,R,645,A,,A,,R,354
134307,4,R,49,Z,0,R,49,A,,A,,R,12,R,0,Z,0,R,0,A,,A,,R,0,R,7,Z,0,R,7,A,,A,,R,2,R,56,R,0,R,56,A,,A,,R,14
134343,1,R,199,R,3,R,196,R,1,R,70,R,71,R,16,R,0,R,16,R,0,R,6,R,6,R,200,R,3,R,197,R,3,R,101,R,104,R,415,R,6,R,409,R,4,R,177,R,181
134343,3,R,199,R,3,R,196,R,1,R,70,R,71,R,16,R,0,R,16,R,0,R,6,R,6,R,200,R,3,R,197,R,3,R,101,R,104,R,415,R,6,R,409,R,4,R,177,R,181
134495,4,R,1700,R,0,R,1700,A,,A,,R,493,R,165,R,1,R,164,A,,A,,R,58,R,1177,R,1,R,1176,A,,A,,R,483,R,3042,R,2,R,3040,A,,A,,R,1034
134510,1,R,12,R,0,R,12,R,2,R,3,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,3,R,3,R,16,R,0,R,16,R,2,R,6,R,8
134510,2,R,5,Z,0,R,5,R,2,R,0,R,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,2,R,0,R,2
134510,3,R,7,Z,0,R,7,Z,0,R,3,R,3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,4,Z,0,R,4,Z,0,R,3,R,3,R,11,R,0,R,11,R,0,R,6,R,6
134529,4,R,62,Z,0,R,62,A,,A,,R,40,R,4,Z,0,R,4,A,,A,,R,4,R,0,Z,0,R,0,A,,A,,R,0,R,66,R,0,R,66,A,,A,,R,44
134574,4,R,32,Z,0,R,32,A,,A,,R,29,R,14,Z,0,R,14,A,,A,,R,12,R,13,Z,0,R,13,A,,A,,R,7,R,59,R,0,R,59,A,,A,,R,48
134608,1,R,938,R,22,R,916,R,70,R,239,R,309,R,45,R,4,R,41,R,5,R,8,R,13,R,549,R,8,R,541,R,46,R,212,R,258,R,1532,R,34,R,1498,R,121,R,459,R,580
134608,3,R,938,R,22,R,916,R,70,R,239,R,309,R,45,R,4,R,41,R,5,R,8,R,13,R,549,R,8,R,541,R,46,R,212,R,258,R,1532,R,34,R,1498,R,121,R,459,R,580
134714,4,R,49,Z,0,R,49,A,,A,,R,28,R,1,Z,0,R,1,A,,A,,R,0,R,12,Z,0,R,12,A,,A,,R,4,R,62,R,0,R,62,A,,A,,R,32
134811,1,R,145,R,0,R,145,R,31,R,4,R,35,R,45,R,0,R,45,R,16,R,6,R,22,R,94,R,0,R,94,R,42,R,5,R,47,R,284,R,0,R,284,R,89,R,15,R,104
134811,2,R,126,Z,0,R,126,R,31,R,1,R,32,R,34,Z,0,R,34,R,14,R,0,R,14,R,87,Z,0,R,87,R,40,R,3,R,43,R,247,R,0,R,247,R,85,R,4,R,89
134811,3,R,19,Z,0,R,19,R,0,R,3,R,3,R,11,Z,0,R,11,R,2,R,6,R,8,R,7,Z,0,R,7,R,2,R,2,R,4,R,37,R,0,R,37,R,4,R,11,R,15
134945,1,R,212,R,0,R,212,R,121,R,0,R,121,R,0,R,0,R,0,R,0,R,0,R,0,R,288,R,1,R,287,R,142,R,0,R,142,R,500,R,1,R,499,R,263,R,0,R,263
134945,2,R,212,R,0,R,212,R,121,R,0,R,121,R,0,R,0,R,0,R,0,R,0,R,0,R,288,R,1,R,287,R,142,R,0,R,142,R,500,R,1,R,499,R,263,R,0,R,263
135081,1,R,607,R,0,R,607,R,67,R,325,R,392,R,194,R,0,R,194,R,36,R,106,R,142,R,149,R,1,R,148,R,22,R,59,R,81,R,950,R,1,R,949,R,125,R,490,R,615
135081,2,R,128,R,0,R,128,R,67,R,0,R,67,R,49,R,0,R,49,R,36,R,0,R,36,R,46,R,1,R,45,R,22,R,0,R,22,R,223,R,1,R,222,R,125,R,0,R,125
135081,3,R,479,Z,0,R,479,Z,0,R,325,R,325,R,145,Z,0,R,145,Z,0,R,106,R,106,R,103,Z,0,R,103,Z,0,R,59,R,59,R,727,R,0,R,727,R,0,R,490,R,490
135142,4,R,67,Z,0,R,67,A,,A,,R,67,R,0,Z,0,R,0,A,,A,,R,0,R,19,Z,0,R,19,A,,A,,R,13,R,86,R,0,R,86,A,,A,,R,80
135160,1,R,181,R,3,R,178,R,0,R,81,R,81,R,11,R,0,R,11,R,0,R,3,R,3,R,95,R,0,R,95,R,2,R,58,R,60,R,287,R,3,R,284,R,2,R,142,R,144
135160,3,R,181,R,3,R,178,R,0,R,81,R,81,R,11,R,0,R,11,R,0,R,3,R,3,R,95,R,0,R,95,R,2,R,58,R,60,R,287,R,3,R,284,R,2,R,142,R,144
135179,4,R,149,Z,0,R,149,A,,A,,R,106,R,0,Z,0,R,0,A,,A,,R,0,R,336,Z,0,R,336,A,,A,,R,249,R,485,R,0,R,485,A,,A,,R,355
135188,1,R,223,R,3,R,220,R,2,R,80,R,82,R,9,R,0,R,9,R,0,R,1,R,1,R,265,R,9,R,256,R,1,R,110,R,111,R,497,R,12,R,485,R,3,R,191,R,194
135188,3,R,223,R,3,R,220,R,2,R,80,R,82,R,9,R,0,R,9,R,0,R,1,R,1,R,265,R,9,R,256,R,1,R,110,R,111,R,497,R,12,R,485,R,3,R,191,R,194
135267,4,R,134,Z,0,R,134,A,,A,,R,102,R,0,Z,0,R,0,A,,A,,R,0,R,520,Z,0,R,520,A,,A,,R,355,R,654,R,0,R,654,A,,A,,R,457
135276,4,R,437,Z,0,R,437,A,,A,,R,213,R,0,Z,0,R,0,A,,A,,R,0,R,96,Z,0,R,96,A,,A,,R,62,R,533,R,0,R,533,A,,A,,R,275
135294,4,R,93,Z,0,R,93,A,,A,,R,58,R,0,Z,0,R,0,A,,A,,R,0,R,26,Z,0,R,26,A,,A,,R,7,R,119,R,0,R,119,A,,A,,R,65
135337,4,R,13,Z,0,R,13,A,,A,,R,6,R,3,Z,0,R,3,A,,A,,R,3,R,3,Z,0,R,3,A,,A,,R,3,R,19,R,0,R,19,A,,A,,R,12
135364,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0
135364,2,R,2,Z,0,R,2,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,Z,0,R,1,Z,0,R,0,Z,0,R,3,R,0,R,3,R,0,R,0,R,0
135391,1,R,692,R,15,R,677,R,5,R,206,R,211,R,0,R,0,R,0,R,0,R,0,R,0,R,488,R,11,R,477,R,7,R,219,R,226,R,1180,R,26,R,1154,R,12,R,425,R,437
135391,3,R,692,R,15,R,677,R,5,R,206,R,211,R,0,R,0,R,0,R,0,R,0,R,0,R,488,R,11,R,477,R,7,R,219,R,226,R,1180,R,26,R,1154,R,12,R,425,R,437
135407,4,R,462,Z,0,R,462,A,,A,,R,352,R,956,Z,0,R,956,A,,A,,R,653,R,0,Z,0,R,0,A,,A,,R,0,R,1418,R,0,R,1418,A,,A,,R,1005
135522,4,R,394,Z,0,R,394,A,,A,,R,352,R,0,Z,0,R,0,A,,A,,R,0,R,70,Z,0,R,70,A,,A,,R,0,R,464,R,0,R,464,A,,A,,R,352
135559,4,R,11,Z,0,R,11,A,,A,,R,8,R,2,Z,0,R,2,A,,A,,R,2,R,2,Z,0,R,2,A,,A,,R,2,R,15,R,0,R,15,A,,A,,R,12
135647,4,R,53,Z,0,R,53,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,126,Z,0,R,126,A,,A,,R,5,R,179,R,0,R,179,A,,A,,R,5
135717,1,R,5925,R,50,R,5875,R,77,R,1737,R,1814,R,67,R,2,R,65,R,1,R,20,R,21,R,2373,R,22,R,2351,R,38,R,1001,R,1039,R,8365,R,74,R,8291,R,116,R,2758,R,2874
135717,3,R,5925,R,50,R,5875,R,77,R,1737,R,1814,R,67,R,2,R,65,R,1,R,20,R,21,R,2373,R,22,R,2351,R,38,R,1001,R,1039,R,8365,R,74,R,8291,R,116,R,2758,R,2874
135726,1,R,351,R,1,R,350,R,273,R,0,R,273,R,298,R,3,R,295,R,235,R,0,R,235,R,1338,R,2,R,1336,R,1114,R,0,R,1114,R,1987,R,6,R,1981,R,1622,R,0,R,1622
135726,2,R,351,R,1,R,350,R,273,R,0,R,273,R,298,R,3,R,295,R,235,R,0,R,235,R,1338,R,2,R,1336,R,1114,R,0,R,1114,R,1987,R,6,R,1981,R,1622,R,0,R,1622
135735,4,R,98,Z,0,R,98,A,,A,,R,39,R,0,Z,0,R,0,A,,A,,R,0,R,358,Z,0,R,358,A,,A,,R,116,R,456,R,0,R,456,A,,A,,R,155
135771,4,R,198,Z,0,R,198,A,,A,,R,189,R,4,Z,0,R,4,A,,A,,R,2,R,229,Z,0,R,229,A,,A,,R,115,R,431,R,0,R,431,A,,A,,R,306
136109,4,R,38,Z,0,R,38,A,,A,,R,30,R,12,Z,0,R,12,A,,A,,R,10,R,8,Z,0,R,8,A,,A,,R,7,R,58,R,0,R,58,A,,A,,R,47
136145,1,R,109,R,1,R,108,R,1,R,53,R,54,R,0,R,0,R,0,R,0,R,0,R,0,R,50,R,0,R,50,R,0,R,29,R,29,R,159,R,1,R,158,R,1,R,82,R,83
136145,3,R,109,R,1,R,108,R,1,R,53,R,54,R,0,R,0,R,0,R,0,R,0,R,0,R,50,R,0,R,50,R,0,R,29,R,29,R,159,R,1,R,158,R,1,R,82,R,83
136172,1,R,494,R,0,R,494,R,271,R,0,R,271,R,228,R,0,R,228,R,122,R,0,R,122,R,861,R,1,R,860,R,535,R,0,R,535,R,1583,R,1,R,1582,R,928,R,0,R,928
136172,2,R,494,R,0,R,494,R,271,R,0,R,271,R,228,R,0,R,228,R,122,R,0,R,122,R,858,R,1,R,857,R,535,R,0,R,535,R,1580,R,1,R,1579,R,928,R,0,R,928
136172,3,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,3,Z,0,R,3,Z,0,R,0,Z,0,R,3,R,0,R,3,R,0,R,0,R,0
136215,1,R,251,R,0,R,251,R,107,R,0,R,107,R,103,R,0,R,103,R,45,R,0,R,45,R,245,R,0,R,245,R,149,R,0,R,149,R,599,R,0,R,599,R,301,R,0,R,301
136215,2,R,251,Z,0,R,251,R,107,R,0,R,107,R,103,Z,0,R,103,R,45,R,0,R,45,R,245,Z,0,R,245,R,149,R,0,R,149,R,599,R,0,R,599,R,301,R,0,R,301
136233,1,R,262,R,3,R,259,R,5,R,71,R,76,R,24,R,1,R,23,R,0,R,11,R,11,R,346,R,6,R,340,R,10,R,122,R,132,R,632,R,10,R,622,R,15,R,204,R,219
136233,3,R,262,R,3,R,259,R,5,R,71,R,76,R,24,R,1,R,23,R,0,R,11,R,11,R,346,R,6,R,340,R,10,R,122,R,132,R,632,R,10,R,622,R,15,R,204,R,219
136303,4,R,134,Z,0,R,134,A,,A,,R,58,R,0,Z,0,R,0,A,,A,,R,0,R,143,Z,0,R,143,A,,A,,R,113,R,277,R,0,R,277,A,,A,,R,171
136330,1,R,155,R,0,R,155,R,69,R,1,R,70,R,107,R,1,R,106,R,54,R,2,R,56,R,177,R,0,R,177,R,107,R,1,R,108,R,439,R,1,R,438,R,230,R,4,R,234
136330,2,R,152,R,0,R,152,R,69,R,0,R,69,R,101,R,1,R,100,R,54,R,0,R,54,R,175,R,0,R,175,R,107,R,0,R,107,R,428,R,1,R,427,R,230,R,0,R,230
136330,3,R,3,Z,0,R,3,Z,0,R,1,R,1,R,6,Z,0,R,6,Z,0,R,2,R,2,R,2,Z,0,R,2,Z,0,R,1,R,1,R,11,R,0,R,11,R,0,R,4,R,4
136358,1,R,1572,R,15,R,1557,R,11,R,513,R,524,R,110,R,1,R,109,R,0,R,33,R,33,R,1022,R,9,R,1013,R,9,R,437,R,446,R,2704,R,25,R,2679,R,20,R,983,R,1003
136358,3,R,1572,R,15,R,1557,R,11,R,513,R,524,R,110,R,1,R,109,R,0,R,33,R,33,R,1022,R,9,R,1013,R,9,R,437,R,446,R,2704,R,25,R,2679,R,20,R,983,R,1003
136400,1,R,783,R,6,R,777,R,9,R,220,R,229,R,53,R,3,R,50,R,0,R,14,R,14,R,475,R,12,R,463,R,6,R,208,R,214,R,1311,R,21,R,1290,R,15,R,442,R,457
136400,3,R,783,R,6,R,777,R,9,R,220,R,229,R,53,R,3,R,50,R,0,R,14,R,14,R,475,R,12,R,463,R,6,R,208,R,214,R,1311,R,21,R,1290,R,15,R,442,R,457
136473,1,R,732,R,23,R,709,R,6,R,151,R,157,R,25,R,4,R,21,R,0,R,6,R,6,R,508,R,19,R,489,R,8,R,182,R,190,R,1265,R,46,R,1219,R,14,R,339,R,353
136473,3,R,732,R,23,R,709,R,6,R,151,R,157,R,25,R,4,R,21,R,0,R,6,R,6,R,508,R,19,R,489,R,8,R,182,R,190,R,1265,R,46,R,1219,R,14,R,339,R,353
136491,4,R,110,Z,0,R,110,A,,A,,R,58,R,0,Z,0,R,0,A,,A,,R,0,R,75,Z,0,R,75,A,,A,,R,46,R,185,R,0,R,185,A,,A,,R,104
136516,1,R,635,R,8,R,627,R,16,R,123,R,139,R,0,R,0,R,0,R,0,R,0,R,0,R,407,R,3,R,404,R,21,R,117,R,138,R,1042,R,11,R,1031,R,37,R,240,R,277
136516,3,R,635,R,8,R,627,R,16,R,123,R,139,R,0,R,0,R,0,R,0,R,0,R,0,R,407,R,3,R,404,R,21,R,117,R,138,R,1042,R,11,R,1031,R,37,R,240,R,277
136659,4,R,74,Z,0,R,74,A,,A,,R,49,R,0,Z,0,R,0,A,,A,,R,0,R,43,Z,0,R,43,A,,A,,R,31,R,117,R,0,R,117,A,,A,,R,80
136765,4,R,300,Z,0,R,300,A,,A,,R,258,R,0,Z,0,R,0,A,,A,,R,0,R,237,Z,0,R,237,A,,A,,R,204,R,537,R,0,R,537,A,,A,,R,462
136774,1,R,61,R,0,R,61,R,42,R,0,R,42,R,94,R,0,R,94,R,70,R,0,R,70,R,157,R,3,R,154,R,109,R,0,R,109,R,312,R,3,R,309,R,221,R,0,R,221
136774,2,R,61,R,0,R,61,R,42,R,0,R,42,R,94,R,0,R,94,R,70,R,0,R,70,R,157,R,3,R,154,R,109,R,0,R,109,R,312,R,3,R,309,R,221,R,0,R,221
136826,4,R,62,Z,0,R,62,A,,A,,R,19,R,0,Z,0,R,0,A,,A,,R,0,R,34,Z,0,R,34,A,,A,,R,10,R,96,R,0,R,96,A,,A,,R,29
136950,1,R,87,R,0,R,87,R,62,R,0,R,62,R,148,R,0,R,148,R,112,R,0,R,112,R,283,R,0,R,283,R,210,R,0,R,210,R,518,R,0,R,518,R,384,R,0,R,384
136950,2,R,87,Z,0,R,87,R,62,R,0,R,62,R,148,Z,0,R,148,R,112,R,0,R,112,R,283,Z,0,R,283,R,210,R,0,R,210,R,518,R,0,R,518,R,384,R,0,R,384
137023,4,R,200,R,0,R,200,A,,A,,R,92,R,0,R,0,R,0,A,,A,,R,0,R,226,R,1,R,225,A,,A,,R,161,R,426,R,1,R,425,A,,A,,R,253
137032,1,R,271,R,0,R,271,R,126,R,5,R,131,R,108,R,1,R,107,R,51,R,1,R,52,R,254,R,0,R,254,R,138,R,4,R,142,R,633,R,1,R,632,R,315,R,10,R,325
137032,2,R,271,R,0,R,271,R,126,R,5,R,131,R,108,R,1,R,107,R,51,R,1,R,52,R,254,R,0,R,254,R,138,R,4,R,142,R,633,R,1,R,632,R,315,R,10,R,325
137078,1,R,1182,R,15,R,1167,R,34,R,289,R,323,R,170,R,4,R,166,R,7,R,51,R,58,R,711,R,10,R,701,R,43,R,237,R,280,R,2063,R,29,R,2034,R,84,R,577,R,661
137078,3,R,1182,R,15,R,1167,R,34,R,289,R,323,R,170,R,4,R,166,R,7,R,51,R,58,R,711,R,10,R,701,R,43,R,237,R,280,R,2063,R,29,R,2034,R,84,R,577,R,661
137087,4,R,81,Z,0,R,81,A,,A,,R,81,R,0,Z,0,R,0,A,,A,,R,0,R,172,Z,0,R,172,A,,A,,R,71,R,253,R,0,R,253,A,,A,,R,152
137096,1,R,567,R,6,R,561,R,16,R,261,R,277,R,67,R,3,R,64,R,0,R,32,R,32,R,657,R,8,R,649,R,12,R,409,R,421,R,1291,R,17,R,1274,R,28,R,702,R,730
137096,3,R,567,R,6,R,561,R,16,R,261,R,277,R,67,R,3,R,64,R,0,R,32,R,32,R,657,R,8,R,649,R,12,R,409,R,421,R,1291,R,17,R,1274,R,28,R,702,R,730
137120,4,R,160,Z,0,R,160,A,,A,,R,123,R,0,Z,0,R,0,A,,A,,R,0,R,454,Z,0,R,454,A,,A,,R,307,R,614,R,0,R,614,A,,A,,R,430
137209,1,R,1236,R,15,R,1221,R,14,R,419,R,433,R,80,R,3,R,77,R,1,R,26,R,27,R,802,R,16,R,786,R,7,R,396,R,403,R,2118,R,34,R,2084,R,22,R,841,R,863
137209,3,R,1236,R,15,R,1221,R,14,R,419,R,433,R,80,R,3,R,77,R,1,R,26,R,27,R,802,R,16,R,786,R,7,R,396,R,403,R,2118,R,34,R,2084,R,22,R,841,R,863
137245,4,R,550,Z,0,R,550,A,,A,,R,309,R,0,Z,0,R,0,A,,A,,R,0,R,1466,Z,0,R,1466,A,,A,,R,904,R,2016,R,0,R,2016,A,,A,,R,1213
137272,1,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,5,R,0,R,5,R,9,R,0,R,9,R,6,R,0,R,6
137272,2,R,2,Z,0,R,2,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,R,0,R,0,R,7,Z,0,R,7,R,5,R,0,R,5,R,9,R,0,R,9,R,6,R,0,R,6
137281,1,R,379,R,11,R,368,R,7,R,144,R,151,R,15,R,2,R,13,R,0,R,6,R,6,R,345,R,14,R,331,R,5,R,167,R,172,R,739,R,27,R,712,R,12,R,317,R,329
137281,3,R,379,R,11,R,368,R,7,R,144,R,151,R,15,R,2,R,13,R,0,R,6,R,6,R,345,R,14,R,331,R,5,R,167,R,172,R,739,R,27,R,712,R,12,R,317,R,329
137315,1,R,221,R,5,R,216,R,6,R,65,R,71,R,0,R,0,R,0,R,0,R,0,R,0,R,116,R,3,R,113,R,1,R,65,R,66,R,337,R,8,R,329,R,7,R,130,R,137
137315,3,R,221,R,5,R,216,R,6,R,65,R,71,R,0,R,0,R,0,R,0,R,0,R,0,R,116,R,3,R,113,R,1,R,65,R,66,R,337,R,8,R,329,R,7,R,130,R,137
137351,1,R,1522,R,0,R,1522,R,1103,R,0,R,1103,R,781,R,0,R,781,R,550,R,0,R,550,R,1496,R,0,R,1496,R,1137,R,0,R,1137,R,3799,R,0,R,3799,R,2790,R,0,R,2790
137351,2,R,1522,Z,0,R,1522,R,1103,R,0,R,1103,R,781,Z,0,R,781,R,550,R,0,R,550,R,1496,Z,0,R,1496,R,1137,R,0,R,1137,R,3799,R,0,R,3799,R,2790,R,0,R,2790
137476,1,R,124,R,0,R,124,R,45,R,0,R,45,R,29,R,0,R,29,R,12,R,0,R,12,R,56,R,0,R,56,R,26,R,0,R,26,R,209,R,0,R,209,R,83,R,0,R,83
137476,2,R,124,Z,0,R,124,R,45,R,0,R,45,R,29,Z,0,R,29,R,12,R,0,R,12,R,56,Z,0,R,56,R,26,R,0,R,26,R,209,R,0,R,209,R,83,R,0,R,83
137546,1,R,280,R,1,R,279,R,158,R,0,R,158,R,196,R,0,R,196,R,121,R,0,R,121,R,341,R,0,R,341,R,221,R,0,R,221,R,817,R,1,R,816,R,500,R,0,R,500
137546,2,R,280,R,1,R,279,R,158,R,0,R,158,R,196,R,0,R,196,R,121,R,0,R,121,R,341,R,0,R,341,R,221,R,0,R,221,R,817,R,1,R,816,R,500,R,0,R,500
137564,1,R,259,R,0,R,259,R,92,R,0,R,92,R,127,R,0,R,127,R,53,R,0,R,53,R,176,R,0,R,176,R,86,R,6,R,92,R,562,R,0,R,562,R,231,R,6,R,237
137564,2,R,259,Z,0,R,259,R,92,R,0,R,92,R,127,Z,0,R,127,R,53,R,0,R,53,R,176,Z,0,R,176,R,86,R,6,R,92,R,562,R,0,R,562,R,231,R,6,R,237
137591,4,R,250,Z,0,R,250,A,,A,,R,175,R,50,Z,0,R,50,A,,A,,R,35,R,22,Z,0,R,22,A,,A,,R,0,R,322,R,0,R,322,A,,A,,R,210
137713,4,R,80,Z,0,R,80,A,,A,,R,64,R,0,Z,0,R,0,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,80,R,0,R,80,A,,A,,R,64
137759,1,R,1130,R,12,R,1118,R,0,R,288,R,288,R,77,R,2,R,75,R,0,R,32,R,32,R,891,R,11,R,880,R,0,R,413,R,413,R,2098,R,25,R,2073,R,0,R,733,R,733
137759,3,R,1130,R,12,R,1118,Z,0,R,288,R,288,R,77,R,2,R,75,Z,0,R,32,R,32,R,891,R,11,R,880,Z,0,R,413,R,413,R,2098,R,25,R,2073,R,0,R,733,R,733
137777,1,R,5,R,0,R,5,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,3,R,0,R,3,R,11,R,0,R,11,R,6,R,0,R,6
137777,2,R,5,Z,0,R,5,R,3,R,0,R,3,R,0,Z,0,R,0,R,0,R,0,R,0,R,6,Z,0,R,6,R,3,R,0,R,3,R,11,R,0,R,11,R,6,R,0,R,6
137847,1,R,321,R,1,R,320,R,178,R,0,R,178,R,401,R,1,R,400,R,231,R,0,R,231,R,794,R,1,R,793,R,501,R,0,R,501,R,1516,R,3,R,1513,R,910,R,0,R,910
137847,2,R,321,R,1,R,320,R,178,R,0,R,178,R,401,R,1,R,400,R,231,R,0,R,231,R,794,R,1,R,793,R,501,R,0,R,501,R,1516,R,3,R,1513,R,910,R,0,R,910
137856,4,R,33,Z,0,R,33,A,,A,,R,33,R,0,Z,0,R,0,A,,A,,R,0,R,18,Z,0,R,18,A,,A,,R,3,R,51,R,0,R,51,A,,A,,R,36
137865,4,R,107,Z,0,R,107,A,,A,,R,49,R,0,Z,0,R,0,A,,A,,R,0,R,44,Z,0,R,44,A,,A,,R,26,R,151,R,0,R,151,A,,A,,R,75
137953,1,R,41,R,0,R,41,R,11,R,0,R,11,R,13,R,0,R,13,R,7,R,0,R,7,R,8,R,0,R,8,R,3,R,0,R,3,R,62,R,0,R,62,R,21,R,0,R,21
137953,2,R,33,Z,0,R,33,R,10,R,0,R,10,R,11,Z,0,R,11,R,7,R,0,R,7,R,5,Z,0,R,5,R,3,R,0,R,3,R,49,R,0,R,49,R,20,R,0,R,20
137953,3,R,8,Z,0,R,8,R,1,R,0,R,1,R,2,Z,0,R,2,R,0,R,0,R,0,R,3,Z,0,R,3,R,0,R,0,R,0,R,13,R,0,R,13,R,1,R,0,R,1
137962,1,R,13,R,0,R,13,R,4,R,1,R,5,R,5,R,0,R,5,R,2,R,0,R,2,R,8,R,0,R,8,R,0,R,0,R,0,R,26,R,0,R,26,R,6,R,1,R,7
137962,2,R,12,Z,0,R,12,R,4,R,0,R,4,R,5,Z,0,R,5,R,2,R,0,R,2,R,8,Z,0,R,8,R,0,R,0,R,0,R,25,R,0,R,25,R,6,R,0,R,6
137962,3,R,1,Z,0,R,1,Z,0,R,1,R,1,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
138132,4,R,17,Z,0,R,17,A,,A,,R,13,R,2,Z,0,R,2,A,,A,,R,2,R,7,Z,0,R,7,A,,A,,R,6,R,26,R,0,R,26,A,,A,,R,21
138187,1,R,3595,R,45,R,3550,R,0,R,1425,R,1425,R,248,R,2,R,246,R,0,R,95,R,95,R,1562,R,16,R,1546,R,2,R,821,R,823,R,5405,R,63,R,5342,R,2,R,2341,R,2343
138187,3,R,3595,R,45,R,3550,R,0,R,1425,R,1425,R,248,R,2,R,246,R,0,R,95,R,95,R,1562,R,16,R,1546,R,2,R,821,R,823,R,5405,R,63,R,5342,R,2,R,2341,R,2343
138275,1,R,137,R,0,R,137,R,30,R,8,R,38,R,27,R,0,R,27,R,9,R,1,R,10,R,27,R,0,R,27,R,8,R,5,R,13,R,191,R,0,R,191,R,47,R,14,R,61
138275,2,R,113,Z,0,R,113,R,27,R,3,R,30,R,24,Z,0,R,24,R,9,R,0,R,9,R,24,Z,0,R,24,R,8,R,4,R,12,R,161,R,0,R,161,R,44,R,7,R,51
138275,3,R,24,Z,0,R,24,R,3,R,5,R,8,R,3,Z,0,R,3,R,0,R,1,R,1,R,3,Z,0,R,3,R,0,R,1,R,1,R,30,R,0,R,30,R,3,R,7,R,10
138284,4,R,236,Z,0,R,236,A,,A,,R,236,R,0,Z,0,R,0,A,,A,,R,0,R,77,Z,0,R,77,A,,A,,R,13,R,313,R,0,R,313,A,,A,,R,249
138293,1,R,88,R,0,R,88,R,11,R,0,R,11,R,37,R,0,R,37,R,7,R,0,R,7,R,46,R,0,R,46,R,26,R,2,R,28,R,171,R,0,R,171,R,44,R,2,R,46
138293,2,R,88,Z,0,R,88,R,11,R,0,R,11,R,37,Z,0,R,37,R,7,R,0,R,7,R,45,Z,0,R,45,R,26,R,1,R,27,R,170,R,0,R,170,R,44,R,1,R,45
138293,3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,Z,0,R,1,Z,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,1
138309,1,R,111,R,0,R,111,R,4,R,29,R,33,R,10,R,0,R,10,R,0,R,1,R,1,R,18,R,0,R,18,R,1,R,3,R,4,R,139,R,0,R,139,R,5,R,33,R,38
138309,2,R,8,Z,0,R,8,R,3,R,0,R,3,R,1,Z,0,R,1,R,0,R,0,R,0,R,5,Z,0,R,5,R,1,R,0,R,1,R,14,R,0,R,14,R,4,R,0,R,4
138309,3,R,103,Z,0,R,103,R,1,R,29,R,30,R,9,Z,0,R,9,R,0,R,1,R,1,R,13,Z,0,R,13,R,0,R,3,R,3,R,125,R,0,R,125,R,1,R,33,R,34
138354,1,R,721,R,0,R,721,R,263,R,0,R,263,R,208,R,0,R,208,R,80,R,0,R,80,R,697,R,3,R,694,R,361,R,0,R,361,R,1626,R,3,R,1623,R,704,R,0,R,704
138354,2,R,721,R,0,R,721,R,263,R,0,R,263,R,208,R,0,R,208,R,80,R,0,R,80,R,697,R,3,R,694,R,361,R,0,R,361,R,1626,R,3,R,1623,R,704,R,0,R,704
